year_value,site_id,depth_to_gw_ft,depth_to_gw_m,latitude,longitude,data_source,region,pct_cultivated,bbox_side,open_et_version,scaled_annual_et_avg,mean_et,mean_precip,et_precip_ratio,precip_variation_x,precip_variation_y
2008,USGS.412603099492001,208.72,63.617856,41.43417,-99.8226,USGS,Central Nebraska,56.3820018365473,1,2.0,696.835,708.1961904761905,697.6142,1.015168833644342,1.6558332424269555,1.6558332424269555
2009,USGS.412603099492001,208.095,63.427356,41.43417,-99.8226,USGS,Central Nebraska,57.7594123048669,1,2.0,692.66,708.1961904761905,697.6142,1.015168833644342,1.6558332424269555,1.6558332424269555
2010,USGS.412603099492001,204.925,62.46114,41.43417,-99.8226,USGS,Central Nebraska,53.5353535353535,1,2.0,727.597,708.1961904761905,697.6142,1.015168833644342,1.6558332424269555,1.6558332424269555
2011,USGS.412603099492001,202.175,61.62294,41.43417,-99.8226,USGS,Central Nebraska,53.9944903581267,1,2.0,768.719,708.1961904761905,697.6142,1.015168833644342,1.6558332424269555,1.6558332424269555
2012,USGS.412603099492001,201.925,61.54674,41.43417,-99.8226,USGS,Central Nebraska,56.9329660238751,1,2.0,673.992,708.1961904761905,697.6142,1.015168833644342,1.6558332424269555,1.6558332424269555
2013,USGS.412603099492001,207.84,63.349632,41.43417,-99.8226,USGS,Central Nebraska,57.1166207529844,1,2.0,743.812,708.1961904761905,697.6142,1.015168833644342,1.6558332424269555,1.6558332424269555
2014,USGS.412603099492001,207.325,63.19266,41.43417,-99.8226,USGS,Central Nebraska,53.3516988062443,1,2.0,699.378,708.1961904761905,697.6142,1.015168833644342,1.6558332424269555,1.6558332424269555
2015,USGS.412603099492001,207.025,63.10122,41.43417,-99.8226,USGS,Central Nebraska,54.4536271808999,1,2.0,733.314,708.1961904761905,697.6142,1.015168833644342,1.6558332424269555,1.6558332424269555
2016,USGS.412603099492001,208.45,63.53556,41.43417,-99.8226,USGS,Central Nebraska,54.7291092745638,1,2.0,798.874,708.1961904761905,697.6142,1.015168833644342,1.6558332424269555,1.6558332424269555
2017,USGS.412603099492001,208.25,63.4746,41.43417,-99.8226,USGS,Central Nebraska,54.9127640036731,1,2.0,644.461,708.1961904761905,697.6142,1.015168833644342,1.6558332424269555,1.6558332424269555
2018,USGS.412603099492001,206.675,62.99454,41.43417,-99.8226,USGS,Central Nebraska,55.2800734618916,1,2.0,756.118,708.1961904761905,697.6142,1.015168833644342,1.6558332424269555,1.6558332424269555
2019,USGS.412603099492001,204.9,62.45352,41.43417,-99.8226,USGS,Central Nebraska,56.8411386593205,1,2.0,714.999,708.1961904761905,697.6142,1.015168833644342,1.6558332424269555,1.6558332424269555
2020,USGS.412603099492001,199.18,60.710064,41.43417,-99.8226,USGS,Central Nebraska,56.6574839302112,1,2.1,740.911,708.1961904761905,697.6142,1.015168833644342,1.6558332424269555,1.6558332424269555
2000,USGS.415754112551301,195.87,59.701176,41.96492,-112.9211,USGS,Southern Idaho,,1,2.0,492.421,517.0289047619048,319.95804,1.6159272242709606,1.5238036862062616,1.5238036862062616
2001,USGS.415754112551301,201.76,61.496448,41.96492,-112.9211,USGS,Southern Idaho,,1,2.0,482.381,517.0289047619048,319.95804,1.6159272242709606,1.5238036862062616,1.5238036862062616
2002,USGS.415754112551301,194.08,59.155584,41.96492,-112.9211,USGS,Southern Idaho,,1,2.0,484.721,517.0289047619048,319.95804,1.6159272242709606,1.5238036862062616,1.5238036862062616
2003,USGS.415754112551301,194.86,59.393328,41.96492,-112.9211,USGS,Southern Idaho,,1,2.0,473.773,517.0289047619048,319.95804,1.6159272242709606,1.5238036862062616,1.5238036862062616
2004,USGS.415754112551301,189.12,57.643776,41.96492,-112.9211,USGS,Southern Idaho,,1,2.0,373.859,517.0289047619048,319.95804,1.6159272242709606,1.5238036862062616,1.5238036862062616
2005,USGS.415754112551301,198.19,60.408312,41.96492,-112.9211,USGS,Southern Idaho,,1,2.0,486.731,517.0289047619048,319.95804,1.6159272242709606,1.5238036862062616,1.5238036862062616
2006,USGS.415754112551301,198.0,60.3504,41.96492,-112.9211,USGS,Southern Idaho,,1,2.0,315.923,517.0289047619048,319.95804,1.6159272242709606,1.5238036862062616,1.5238036862062616
2007,USGS.415754112551301,183.27,55.860696,41.96492,-112.9211,USGS,Southern Idaho,,1,2.0,349.701,517.0289047619048,319.95804,1.6159272242709606,1.5238036862062616,1.5238036862062616
2008,USGS.415754112551301,184.42,56.211216,41.96492,-112.9211,USGS,Southern Idaho,27.089072543618,1,2.0,266.295,517.0289047619048,319.95804,1.6159272242709606,1.5238036862062616,1.5238036862062616
2009,USGS.415754112551301,186.38,56.808624,41.96492,-112.9211,USGS,Southern Idaho,42.2405876951331,1,2.0,538.22,517.0289047619048,319.95804,1.6159272242709606,1.5238036862062616,1.5238036862062616
2010,USGS.415754112551301,186.67,56.897016,41.96492,-112.9211,USGS,Southern Idaho,41.505968778696,1,2.0,518.886,517.0289047619048,319.95804,1.6159272242709606,1.5238036862062616,1.5238036862062616
2011,USGS.415754112551301,188.46,57.442608,41.96492,-112.9211,USGS,Southern Idaho,70.7070707070707,1,2.0,658.421,517.0289047619048,319.95804,1.6159272242709606,1.5238036862062616,1.5238036862062616
2012,USGS.415754112551301,188.67,57.506616,41.96492,-112.9211,USGS,Southern Idaho,55.188246097337,1,2.0,520.605,517.0289047619048,319.95804,1.6159272242709606,1.5238036862062616,1.5238036862062616
2013,USGS.415754112551301,195.23,59.506104,41.96492,-112.9211,USGS,Southern Idaho,54.9127640036731,1,2.0,546.672,517.0289047619048,319.95804,1.6159272242709606,1.5238036862062616,1.5238036862062616
2014,USGS.415754112551301,222.43,67.796664,41.96492,-112.9211,USGS,Southern Idaho,31.9559228650138,1,2.0,540.86,517.0289047619048,319.95804,1.6159272242709606,1.5238036862062616,1.5238036862062616
2015,USGS.415754112551301,211.43,64.443864,41.96492,-112.9211,USGS,Southern Idaho,57.4839302112029,1,2.0,633.647,517.0289047619048,319.95804,1.6159272242709606,1.5238036862062616,1.5238036862062616
2016,USGS.415754112551301,196.41,59.865768,41.96492,-112.9211,USGS,Southern Idaho,57.208448117539,1,2.0,678.108,517.0289047619048,319.95804,1.6159272242709606,1.5238036862062616,1.5238036862062616
2017,USGS.415754112551301,190.12,57.948576,41.96492,-112.9211,USGS,Southern Idaho,59.7796143250689,1,2.0,604.602,517.0289047619048,319.95804,1.6159272242709606,1.5238036862062616,1.5238036862062616
2018,USGS.415754112551301,187.61,57.183528,41.96492,-112.9211,USGS,Southern Idaho,55.4637281910009,1,2.0,611.467,517.0289047619048,319.95804,1.6159272242709606,1.5238036862062616,1.5238036862062616
2019,USGS.415754112551301,191.09,58.244232,41.96492,-112.9211,USGS,Southern Idaho,68.9623507805326,1,2.0,637.361,517.0289047619048,319.95804,1.6159272242709606,1.5238036862062616,1.5238036862062616
2020,USGS.415754112551301,202.34,61.673232,41.96492,-112.9211,USGS,Southern Idaho,76.5840220385675,1,2.1,642.953,517.0289047619048,319.95804,1.6159272242709606,1.5238036862062616,1.5238036862062616
2000,USGS.433218112191601,581.682,177.2966736,43.53824,-112.3219,USGS,Southern Idaho,,1,2.0,463.263,427.5748095238095,297.0161,1.439567721765085,1.3703200836838467,1.3703200836838467
2001,USGS.433218112191601,582.6075,177.578766,43.53824,-112.3219,USGS,Southern Idaho,,1,2.0,368.942,427.5748095238095,297.0161,1.439567721765085,1.3703200836838467,1.3703200836838467
2002,USGS.433218112191601,586.7775,178.849782,43.53824,-112.3219,USGS,Southern Idaho,,1,2.0,427.863,427.5748095238095,297.0161,1.439567721765085,1.3703200836838467,1.3703200836838467
2003,USGS.433218112191601,590.0025,179.832762,43.53824,-112.3219,USGS,Southern Idaho,,1,2.0,357.344,427.5748095238095,297.0161,1.439567721765085,1.3703200836838467,1.3703200836838467
2004,USGS.433218112191601,592.18,180.496464,43.53824,-112.3219,USGS,Southern Idaho,,1,2.0,409.865,427.5748095238095,297.0161,1.439567721765085,1.3703200836838467,1.3703200836838467
2005,USGS.433218112191601,591.94,180.423312,43.53824,-112.3219,USGS,Southern Idaho,,1,2.0,390.537,427.5748095238095,297.0161,1.439567721765085,1.3703200836838467,1.3703200836838467
2006,USGS.433218112191601,590.7675,180.065934,43.53824,-112.3219,USGS,Southern Idaho,,1,2.0,433.276,427.5748095238095,297.0161,1.439567721765085,1.3703200836838467,1.3703200836838467
2007,USGS.433218112191601,589.935,179.812188,43.53824,-112.3219,USGS,Southern Idaho,,1,2.0,426.139,427.5748095238095,297.0161,1.439567721765085,1.3703200836838467,1.3703200836838467
2008,USGS.433218112191601,591.225,180.20538,43.53824,-112.3219,USGS,Southern Idaho,55.7392102846648,1,2.0,374.807,427.5748095238095,297.0161,1.439567721765085,1.3703200836838467,1.3703200836838467
2009,USGS.433218112191601,592.4425,180.576474,43.53824,-112.3219,USGS,Southern Idaho,52.6170798898072,1,2.0,420.065,427.5748095238095,297.0161,1.439567721765085,1.3703200836838467,1.3703200836838467
2010,USGS.433218112191601,591.9475,180.425598,43.53824,-112.3219,USGS,Southern Idaho,51.5151515151515,1,2.0,392.376,427.5748095238095,297.0161,1.439567721765085,1.3703200836838467,1.3703200836838467
2011,USGS.433218112191601,591.5075,180.291486,43.53824,-112.3219,USGS,Southern Idaho,53.9026629935721,1,2.0,425.183,427.5748095238095,297.0161,1.439567721765085,1.3703200836838467,1.3703200836838467
2012,USGS.433218112191601,591.4875,180.28539,43.53824,-112.3219,USGS,Southern Idaho,52.3415977961432,1,2.0,418.58,427.5748095238095,297.0161,1.439567721765085,1.3703200836838467,1.3703200836838467
2013,USGS.433218112191601,592.0425,180.454554,43.53824,-112.3219,USGS,Southern Idaho,49.5867768595041,1,2.0,415.408,427.5748095238095,297.0161,1.439567721765085,1.3703200836838467,1.3703200836838467
2014,USGS.433218112191601,593.6225,180.936138,43.53824,-112.3219,USGS,Southern Idaho,51.2396694214876,1,2.0,425.045,427.5748095238095,297.0161,1.439567721765085,1.3703200836838467,1.3703200836838467
2015,USGS.433218112191601,593.775,180.98262,43.53824,-112.3219,USGS,Southern Idaho,50.2295684113866,1,2.0,375.198,427.5748095238095,297.0161,1.439567721765085,1.3703200836838467,1.3703200836838467
2016,USGS.433218112191601,594.805,181.296564,43.53824,-112.3219,USGS,Southern Idaho,49.127640036731,1,2.0,450.896,427.5748095238095,297.0161,1.439567721765085,1.3703200836838467,1.3703200836838467
2017,USGS.433218112191601,594.905,181.327044,43.53824,-112.3219,USGS,Southern Idaho,53.9944903581267,1,2.0,461.158,427.5748095238095,297.0161,1.439567721765085,1.3703200836838467,1.3703200836838467
2018,USGS.433218112191601,593.96,181.039008,43.53824,-112.3219,USGS,Southern Idaho,51.4233241505969,1,2.0,511.216,427.5748095238095,297.0161,1.439567721765085,1.3703200836838467,1.3703200836838467
2019,USGS.433218112191601,593.7625,180.97881,43.53824,-112.3219,USGS,Southern Idaho,51.6988062442608,1,2.0,516.554,427.5748095238095,297.0161,1.439567721765085,1.3703200836838467,1.3703200836838467
2020,USGS.433218112191601,594.045,181.064916,43.53824,-112.3219,USGS,Southern Idaho,52.157943067034,1,2.1,515.356,427.5748095238095,297.0161,1.439567721765085,1.3703200836838467,1.3703200836838467
2000,USGS.434102112180701,412.02,125.583696,43.68389,-112.3028,USGS,Southern Idaho,,1,2.0,616.787,578.0608571428571,292.1819,1.978428120574796,1.477405297025736,1.4774052970257359
2001,USGS.434102112180701,412.8657143,125.8414697,43.68389,-112.3028,USGS,Southern Idaho,,1,2.0,368.253,578.0608571428571,292.1819,1.978428120574796,1.477405297025736,1.4774052970257359
2002,USGS.434102112180701,417.9014286,127.3763554,43.68389,-112.3028,USGS,Southern Idaho,,1,2.0,562.057,578.0608571428571,292.1819,1.978428120574796,1.477405297025736,1.4774052970257359
2003,USGS.434102112180701,421.4628571,128.4618788,43.68389,-112.3028,USGS,Southern Idaho,,1,2.0,599.539,578.0608571428571,292.1819,1.978428120574796,1.477405297025736,1.4774052970257359
2004,USGS.434102112180701,424.67,129.439416,43.68389,-112.3028,USGS,Southern Idaho,,1,2.0,557.084,578.0608571428571,292.1819,1.978428120574796,1.477405297025736,1.4774052970257359
2005,USGS.434102112180701,424.765,129.468372,43.68389,-112.3028,USGS,Southern Idaho,,1,2.0,521.623,578.0608571428571,292.1819,1.978428120574796,1.477405297025736,1.4774052970257359
2006,USGS.434102112180701,424.0483333,129.249932,43.68389,-112.3028,USGS,Southern Idaho,,1,2.0,524.788,578.0608571428571,292.1819,1.978428120574796,1.477405297025736,1.4774052970257359
2007,USGS.434102112180701,421.4271429,128.4509932,43.68389,-112.3028,USGS,Southern Idaho,,1,2.0,508.788,578.0608571428571,292.1819,1.978428120574796,1.477405297025736,1.4774052970257359
2008,USGS.434102112180701,425.52,129.698496,43.68389,-112.3028,USGS,Southern Idaho,72.4517906336088,1,2.0,399.16,578.0608571428571,292.1819,1.978428120574796,1.477405297025736,1.4774052970257359
2009,USGS.434102112180701,426.41,129.969768,43.68389,-112.3028,USGS,Southern Idaho,73.921028466483,1,2.0,565.221,578.0608571428571,292.1819,1.978428120574796,1.477405297025736,1.4774052970257359
2010,USGS.434102112180701,423.7766667,129.167128,43.68389,-112.3028,USGS,Southern Idaho,73.1864095500459,1,2.0,522.767,578.0608571428571,292.1819,1.978428120574796,1.477405297025736,1.4774052970257359
2011,USGS.434102112180701,423.7628571,129.1629188,43.68389,-112.3028,USGS,Southern Idaho,73.0945821854913,1,2.0,566.147,578.0608571428571,292.1819,1.978428120574796,1.477405297025736,1.4774052970257359
2012,USGS.434102112180701,423.9057143,129.2064617,43.68389,-112.3028,USGS,Southern Idaho,70.7988980716253,1,2.0,484.525,578.0608571428571,292.1819,1.978428120574796,1.477405297025736,1.4774052970257359
2013,USGS.434102112180701,423.7,129.14376,43.68389,-112.3028,USGS,Southern Idaho,71.7171717171717,1,2.0,522.078,578.0608571428571,292.1819,1.978428120574796,1.477405297025736,1.4774052970257359
2014,USGS.434102112180701,427.3485714,130.2558446,43.68389,-112.3028,USGS,Southern Idaho,74.931129476584,1,2.0,663.618,578.0608571428571,292.1819,1.978428120574796,1.477405297025736,1.4774052970257359
2015,USGS.434102112180701,427.5183333,130.307588,43.68389,-112.3028,USGS,Southern Idaho,88.0624426078972,1,2.0,678.102,578.0608571428571,292.1819,1.978428120574796,1.477405297025736,1.4774052970257359
2016,USGS.434102112180701,427.774,130.3855152,43.68389,-112.3028,USGS,Southern Idaho,86.7768595041322,1,2.0,676.001,578.0608571428571,292.1819,1.978428120574796,1.477405297025736,1.4774052970257359
2017,USGS.434102112180701,427.2,130.21056,43.68389,-112.3028,USGS,Southern Idaho,89.1643709825528,1,2.0,667.214,578.0608571428571,292.1819,1.978428120574796,1.477405297025736,1.4774052970257359
2018,USGS.434102112180701,425.18,129.594864,43.68389,-112.3028,USGS,Southern Idaho,88.7052341597796,1,2.0,727.571,578.0608571428571,292.1819,1.978428120574796,1.477405297025736,1.4774052970257359
2019,USGS.434102112180701,425.36,129.649728,43.68389,-112.3028,USGS,Southern Idaho,86.317722681359,1,2.0,677.071,578.0608571428571,292.1819,1.978428120574796,1.477405297025736,1.4774052970257359
2020,USGS.434102112180701,425.61,129.725928,43.68389,-112.3028,USGS,Southern Idaho,88.1542699724518,1,2.1,730.884,578.0608571428571,292.1819,1.978428120574796,1.477405297025736,1.4774052970257359
2000,USGS.434657112282201,260.81,79.494888,43.78211,-112.4735,USGS,Southern Idaho,,1,2.0,313.492,355.36466666666666,259.53677,1.3692266480224218,1.4289289373289211,1.4289289373289211
2001,USGS.434657112282201,262.2325,79.928466,43.78211,-112.4735,USGS,Southern Idaho,,1,2.0,260.273,355.36466666666666,259.53677,1.3692266480224218,1.4289289373289211,1.4289289373289211
2002,USGS.434657112282201,265.345,80.877156,43.78211,-112.4735,USGS,Southern Idaho,,1,2.0,285.134,355.36466666666666,259.53677,1.3692266480224218,1.4289289373289211,1.4289289373289211
2003,USGS.434657112282201,269.5475,82.158078,43.78211,-112.4735,USGS,Southern Idaho,,1,2.0,398.778,355.36466666666666,259.53677,1.3692266480224218,1.4289289373289211,1.4289289373289211
2004,USGS.434657112282201,272.035,82.916268,43.78211,-112.4735,USGS,Southern Idaho,,1,2.0,301.843,355.36466666666666,259.53677,1.3692266480224218,1.4289289373289211,1.4289289373289211
2005,USGS.434657112282201,273.0125,83.21421,43.78211,-112.4735,USGS,Southern Idaho,,1,2.0,345.123,355.36466666666666,259.53677,1.3692266480224218,1.4289289373289211,1.4289289373289211
2006,USGS.434657112282201,273.405,83.333844,43.78211,-112.4735,USGS,Southern Idaho,,1,2.0,381.972,355.36466666666666,259.53677,1.3692266480224218,1.4289289373289211,1.4289289373289211
2007,USGS.434657112282201,272.215,82.971132,43.78211,-112.4735,USGS,Southern Idaho,,1,2.0,353.44,355.36466666666666,259.53677,1.3692266480224218,1.4289289373289211,1.4289289373289211
2008,USGS.434657112282201,273.22,83.277456,43.78211,-112.4735,USGS,Southern Idaho,35.5371900826446,1,2.0,311.869,355.36466666666666,259.53677,1.3692266480224218,1.4289289373289211,1.4289289373289211
2009,USGS.434657112282201,274.25,83.5914,43.78211,-112.4735,USGS,Southern Idaho,34.0679522497704,1,2.0,419.841,355.36466666666666,259.53677,1.3692266480224218,1.4289289373289211,1.4289289373289211
2010,USGS.434657112282201,273.045,83.224116,43.78211,-112.4735,USGS,Southern Idaho,34.9862258953168,1,2.0,407.212,355.36466666666666,259.53677,1.3692266480224218,1.4289289373289211,1.4289289373289211
2011,USGS.434657112282201,273.4275,83.340702,43.78211,-112.4735,USGS,Southern Idaho,33.425160697888,1,2.0,407.594,355.36466666666666,259.53677,1.3692266480224218,1.4289289373289211,1.4289289373289211
2012,USGS.434657112282201,273.6275,83.401662,43.78211,-112.4735,USGS,Southern Idaho,33.0578512396694,1,2.0,275.177,355.36466666666666,259.53677,1.3692266480224218,1.4289289373289211,1.4289289373289211
2013,USGS.434657112282201,273.9125,83.48853,43.78211,-112.4735,USGS,Southern Idaho,33.8842975206612,1,2.0,263.251,355.36466666666666,259.53677,1.3692266480224218,1.4289289373289211,1.4289289373289211
2014,USGS.434657112282201,277.73,84.652104,43.78211,-112.4735,USGS,Southern Idaho,32.5068870523416,1,2.0,385.987,355.36466666666666,259.53677,1.3692266480224218,1.4289289373289211,1.4289289373289211
2015,USGS.434657112282201,276.7369231,84.34941416,43.78211,-112.4735,USGS,Southern Idaho,33.1496786042241,1,2.0,383.367,355.36466666666666,259.53677,1.3692266480224218,1.4289289373289211,1.4289289373289211
2016,USGS.434657112282201,277.1083333,84.46261999,43.78211,-112.4735,USGS,Southern Idaho,33.425160697888,1,2.0,329.707,355.36466666666666,259.53677,1.3692266480224218,1.4289289373289211,1.4289289373289211
2017,USGS.434657112282201,277.7875,84.66963,43.78211,-112.4735,USGS,Southern Idaho,34.9862258953168,1,2.0,475.015,355.36466666666666,259.53677,1.3692266480224218,1.4289289373289211,1.4289289373289211
2018,USGS.434657112282201,276.1875,84.18195,43.78211,-112.4735,USGS,Southern Idaho,33.7924701561065,1,2.0,425.007,355.36466666666666,259.53677,1.3692266480224218,1.4289289373289211,1.4289289373289211
2019,USGS.434657112282201,275.81,84.066888,43.78211,-112.4735,USGS,Southern Idaho,33.8842975206612,1,2.0,335.027,355.36466666666666,259.53677,1.3692266480224218,1.4289289373289211,1.4289289373289211
2020,USGS.434657112282201,276.1,84.15528,43.78211,-112.4735,USGS,Southern Idaho,34.0679522497704,1,2.1,403.549,355.36466666666666,259.53677,1.3692266480224218,1.4289289373289211,1.4289289373289211
2000,USSCS.352158090232301,31.06,9.467088,35.36662,-90.3907,USGS,Eastern Arkansas,,1,2.0,775.241,824.6444761904762,1393.1199,0.5919407885460041,1.6801464859746085,1.6801464859746085
2001,USSCS.352158090232301,32.0,9.7536,35.36662,-90.3907,USGS,Eastern Arkansas,,1,2.0,847.193,824.6444761904762,1393.1199,0.5919407885460041,1.6801464859746085,1.6801464859746085
2002,USSCS.352158090232301,33.44,10.192512,35.36662,-90.3907,USGS,Eastern Arkansas,,1,2.0,732.822,824.6444761904762,1393.1199,0.5919407885460041,1.6801464859746085,1.6801464859746085
2003,USSCS.352158090232301,32.33333333,9.855199999,35.36662,-90.3907,USGS,Eastern Arkansas,,1,2.0,780.559,824.6444761904762,1393.1199,0.5919407885460041,1.6801464859746085,1.6801464859746085
2004,USSCS.352158090232301,31.93666667,9.734296001,35.36662,-90.3907,USGS,Eastern Arkansas,,1,2.0,788.128,824.6444761904762,1393.1199,0.5919407885460041,1.6801464859746085,1.6801464859746085
2005,USSCS.352158090232301,32.26666667,9.834880001,35.36662,-90.3907,USGS,Eastern Arkansas,,1,2.0,828.989,824.6444761904762,1393.1199,0.5919407885460041,1.6801464859746085,1.6801464859746085
2006,USSCS.352158090232301,32.06666667,9.773920001,35.36662,-90.3907,USGS,Eastern Arkansas,,1,2.0,841.043,824.6444761904762,1393.1199,0.5919407885460041,1.6801464859746085,1.6801464859746085
2007,USSCS.352158090232301,33.05,10.07364,35.36662,-90.3907,USGS,Eastern Arkansas,,1,2.0,838.802,824.6444761904762,1393.1199,0.5919407885460041,1.6801464859746085,1.6801464859746085
2008,USSCS.352158090232301,33.55333333,10.227056,35.36662,-90.3907,USGS,Eastern Arkansas,75.8494031221304,1,2.0,876.315,824.6444761904762,1393.1199,0.5919407885460041,1.6801464859746085,1.6801464859746085
2009,USSCS.352158090232301,34.5,10.5156,35.36662,-90.3907,USGS,Eastern Arkansas,76.6758494031221,1,2.0,821.001,824.6444761904762,1393.1199,0.5919407885460041,1.6801464859746085,1.6801464859746085
2010,USSCS.352158090232301,33.83,10.311384,35.36662,-90.3907,USGS,Eastern Arkansas,76.0330578512397,1,2.0,826.141,824.6444761904762,1393.1199,0.5919407885460041,1.6801464859746085,1.6801464859746085
2011,USSCS.352158090232301,34.3,10.45464,35.36662,-90.3907,USGS,Eastern Arkansas,58.5858585858586,1,2.0,751.675,824.6444761904762,1393.1199,0.5919407885460041,1.6801464859746085,1.6801464859746085
2012,USSCS.352158090232301,33.2,10.11936,35.36662,-90.3907,USGS,Eastern Arkansas,77.961432506887,1,2.0,946.047,824.6444761904762,1393.1199,0.5919407885460041,1.6801464859746085,1.6801464859746085
2013,USSCS.352158090232301,34.95,10.65276,35.36662,-90.3907,USGS,Eastern Arkansas,73.0945821854913,1,2.0,872.454,824.6444761904762,1393.1199,0.5919407885460041,1.6801464859746085,1.6801464859746085
2014,USSCS.352158090232301,34.59,10.543032,35.36662,-90.3907,USGS,Eastern Arkansas,75.941230486685,1,2.0,860.283,824.6444761904762,1393.1199,0.5919407885460041,1.6801464859746085,1.6801464859746085
2015,USSCS.352158090232301,33.9,10.33272,35.36662,-90.3907,USGS,Eastern Arkansas,77.5941230486685,1,2.0,799.421,824.6444761904762,1393.1199,0.5919407885460041,1.6801464859746085,1.6801464859746085
2016,USSCS.352158090232301,33.89,10.329672,35.36662,-90.3907,USGS,Eastern Arkansas,75.2066115702479,1,2.0,793.001,824.6444761904762,1393.1199,0.5919407885460041,1.6801464859746085,1.6801464859746085
2017,USSCS.352158090232301,33.73,10.280904,35.36662,-90.3907,USGS,Eastern Arkansas,79.1551882460973,1,2.0,808.997,824.6444761904762,1393.1199,0.5919407885460041,1.6801464859746085,1.6801464859746085
2018,USSCS.352158090232301,33.3,10.14984,35.36662,-90.3907,USGS,Eastern Arkansas,79.3388429752066,1,2.0,872.695,824.6444761904762,1393.1199,0.5919407885460041,1.6801464859746085,1.6801464859746085
2019,USSCS.352158090232301,32.96,10.046208,35.36662,-90.3907,USGS,Eastern Arkansas,75.8494031221304,1,2.0,884.43,824.6444761904762,1393.1199,0.5919407885460041,1.6801464859746085,1.6801464859746085
2020,USSCS.352158090232301,32.19,9.811512,35.36662,-90.3907,USGS,Eastern Arkansas,78.5123966942149,1,2.1,772.297,824.6444761904762,1393.1199,0.5919407885460041,1.6801464859746085,1.6801464859746085
2000,USSCS.355018090512401,68.15,20.77212,35.83535,-90.8582,USGS,Eastern Arkansas,,1,2.0,867.556,829.9820476190476,1325.4117,0.6262069518395014,1.581433297279485,1.5814332972794847
2001,USSCS.355018090512401,69.6,21.21408,35.83535,-90.8582,USGS,Eastern Arkansas,,1,2.0,755.308,829.9820476190476,1325.4117,0.6262069518395014,1.581433297279485,1.5814332972794847
2002,USSCS.355018090512401,70.6,21.51888,35.83535,-90.8582,USGS,Eastern Arkansas,,1,2.0,844.213,829.9820476190476,1325.4117,0.6262069518395014,1.581433297279485,1.5814332972794847
2003,USSCS.355018090512401,72.55,22.11324,35.83535,-90.8582,USGS,Eastern Arkansas,,1,2.0,775.058,829.9820476190476,1325.4117,0.6262069518395014,1.581433297279485,1.5814332972794847
2004,USSCS.355018090512401,72.1,21.97608,35.83535,-90.8582,USGS,Eastern Arkansas,,1,2.0,814.254,829.9820476190476,1325.4117,0.6262069518395014,1.581433297279485,1.5814332972794847
2005,USSCS.355018090512401,72.65,22.14372,35.83535,-90.8582,USGS,Eastern Arkansas,,1,2.0,788.219,829.9820476190476,1325.4117,0.6262069518395014,1.581433297279485,1.5814332972794847
2006,USSCS.355018090512401,76.1,23.19528,35.83535,-90.8582,USGS,Eastern Arkansas,,1,2.0,870.555,829.9820476190476,1325.4117,0.6262069518395014,1.581433297279485,1.5814332972794847
2007,USSCS.355018090512401,78.25,23.8506,35.83535,-90.8582,USGS,Eastern Arkansas,,1,2.0,815.763,829.9820476190476,1325.4117,0.6262069518395014,1.581433297279485,1.5814332972794847
2008,USSCS.355018090512401,77.9,23.74392,35.83535,-90.8582,USGS,Eastern Arkansas,96.7860422405877,1,2.0,858.899,829.9820476190476,1325.4117,0.6262069518395014,1.581433297279485,1.5814332972794847
2009,USSCS.355018090512401,77.5,23.622,35.83535,-90.8582,USGS,Eastern Arkansas,54.3617998163453,1,2.0,750.75,829.9820476190476,1325.4117,0.6262069518395014,1.581433297279485,1.5814332972794847
2010,USSCS.355018090512401,76.0,23.1648,35.83535,-90.8582,USGS,Eastern Arkansas,96.2350780532599,1,2.0,884.151,829.9820476190476,1325.4117,0.6262069518395014,1.581433297279485,1.5814332972794847
2011,USSCS.355018090512401,76.8,23.40864,35.83535,-90.8582,USGS,Eastern Arkansas,96.2350780532599,1,2.0,789.801,829.9820476190476,1325.4117,0.6262069518395014,1.581433297279485,1.5814332972794847
2012,USSCS.355018090512401,79.5,24.2316,35.83535,-90.8582,USGS,Eastern Arkansas,96.8778696051423,1,2.0,917.573,829.9820476190476,1325.4117,0.6262069518395014,1.581433297279485,1.5814332972794847
2013,USSCS.355018090512401,78.7,23.98776,35.83535,-90.8582,USGS,Eastern Arkansas,96.6942148760331,1,2.0,855.215,829.9820476190476,1325.4117,0.6262069518395014,1.581433297279485,1.5814332972794847
2014,USSCS.355018090512401,76.5,23.3172,35.83535,-90.8582,USGS,Eastern Arkansas,96.6942148760331,1,2.0,885.81,829.9820476190476,1325.4117,0.6262069518395014,1.581433297279485,1.5814332972794847
2015,USSCS.355018090512401,75.0,22.86,35.83535,-90.8582,USGS,Eastern Arkansas,95.1331496786042,1,2.0,831.414,829.9820476190476,1325.4117,0.6262069518395014,1.581433297279485,1.5814332972794847
2016,USSCS.355018090512401,81.0,24.6888,35.83535,-90.8582,USGS,Eastern Arkansas,96.0514233241506,1,2.0,835.988,829.9820476190476,1325.4117,0.6262069518395014,1.581433297279485,1.5814332972794847
2017,USSCS.355018090512401,82.125,25.0317,35.83535,-90.8582,USGS,Eastern Arkansas,81.7263544536272,1,2.0,781.731,829.9820476190476,1325.4117,0.6262069518395014,1.581433297279485,1.5814332972794847
